"filename","title","feature","role"
"./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-delete.md","Delete spreadsheet report feeds","",""
"./help/search-social-commerce/reports/automation/spreadsheet-feeds/spreadsheet-feed-settings.md","Spreadsheet report feed settings","",""
"./help/search-social-commerce/reports/automation/ftp-reports.md","FTP access to reports","",""
"./help/search-social-commerce/reports/attribution-rules.md","How attribution rules are calculated","",""
"./help/search-social-commerce/reports/faqs-report.md","FAQs About Custom Reports","",""
"./help/search-social-commerce/notifications/notification-about.md","About notifications","",""
"./help/search-social-commerce/notifications/notification-view.md","View your notifications","",""
"./help/search-social-commerce/notifications/notification-mark-read-unread.md","Mark a notification as read or unread","",""
"./help/search-social-commerce/notifications/notification-delete.md","Delete a notification","",""
"./help/search-social-commerce/notifications/notification-edit.md","Edit your notification settings","",""
"./help/search-social-commerce/notifications/notifications-push-enable-disable.md","Enable and disable push notifications from [!UICONTROL Notification Center]","",""
"./help/search-social-commerce/notifications/notification-app-install-uninstall.md","Install and uninstall the [!UICONTROL Notification Center] web application","",""
"./help/search-social-commerce/alerts/alert-about.md","About custom alerts","",""
"./help/search-social-commerce/alerts/alert-template-create.md","Create a custom alert template","",""
"./help/search-social-commerce/alerts/alert-template-edit.md","Edit a custom alert template","",""
"./help/search-social-commerce/alerts/alert-template-pause.md","Pause a custom alert template","",""
"./help/search-social-commerce/alerts/alert-template-activate.md","Activate a custom alert template","",""
"./help/search-social-commerce/alerts/alert-template-delete.md","Delete a custom alert template","",""
"./help/search-social-commerce/alerts/alert-template-settings.md","Custom alert template settings","",""
"./help/search-social-commerce/alerts/alert-view.md","View custom alert","",""
"./help/search-social-commerce/alerts/alert-export-data.md","Export data for custom alerts","",""
"./help/search-social-commerce/reports/change-history-view.md","View the [!UICONTROL Change History] report","",""
"./help/search-social-commerce/recommendations/recommendation-support.md","About publisher recommendations and insights support","",""
"./help/search-social-commerce/recommendations/recommendation-view.md","View publisher recommendations and performance insights","",""
"./help/search-social-commerce/recommendations/google-recommendation-apply-dismiss.md","Apply or dismiss a [!DNL Google Ads] recommendation","",""
"./help/search-social-commerce/recommendations/google-recommendation-view-log.md","View the recommendations log for a [!DNL Google Ads] account","",""
"./help/search-social-commerce/recommendations/recommendation-best-practices.md","Best practices for using publisher recommendations and insights with portfolios","",""
"./help/search-social-commerce/tools/password-change.md","Change your password","",""
"./help/search-social-commerce/tools/tracking-tools-about.md","About the tools to create and decode tracking tags","",""
"./help/search-social-commerce/tools/click-tracking-url-generate.md","Generate a click-tracking URL","",""
"./help/search-social-commerce/tools/click-tracking-url-decode.md","Decode a click-tracking URL","",""
"./help/search-social-commerce/tools/conversion-tag-generate.md","Generate an Adobe Advertising conversion-tracking tag","",""
"./help/search-social-commerce/tools/conversion-metrics-upload-to-google.md","Upload conversion metrics to [!DNL Google Ads]","",""
"./help/search-social-commerce/tools/objective-upload-to-networks.md","Enable uploading of objectives to ad networks","",""
"./help/search-social-commerce/tools/metrics-upload-tracking-campaigns/naver-tracking-campaigns-upload-metrics.md","Upload traffic and conversion metrics for [!DNL Naver] tracking-only accounts","",""
"./help/search-social-commerce/tools/metrics-upload-tracking-campaigns/naver-tracking-campaigns-data-requirements.md","Data requirements for traffic and conversion metrics for [!DNL Naver] tracking-only accounts","",""
"./help/search-social-commerce/tools/sync-inventory.md","Enable additional inventory synchronization","",""
"./help/search-social-commerce/tools/google-campaign-replication-in-microsoft.md","Replicate [!DNL Google Ads] campaigns in [!DNL Microsoft® Advertising]","",""
"./help/search-social-commerce/admin/role-about.md","About roles","",""
"./help/search-social-commerce/admin/manager-accounts.md","Manage credentials for ad network manager accounts","",""
"./help/search-social-commerce/admin/sync-adobe-audiences.md","Sync [!DNL Adobe] audiences","",""
"./help/search-social-commerce/admin/data-sources/data-source-about.md","About syncing [!DNL Google Analytics] conversion metrics","","User, Admin"
"./help/search-social-commerce/admin/data-sources/data-source-prerequisites.md","Prerequisites for configuring a [!DNL Google Analytics] data source","","User, Admin"
"./help/search-social-commerce/admin/data-sources/data-source-configure.md","Configure a [!DNL Google Analytics] view as a data source","","User, Admin"
"./help/search-social-commerce/admin/data-sources/data-source-edit.md","Edit a [!DNL Google Analytics] data source","","User, Admin"
"./help/search-social-commerce/admin/data-sources/data-source-pause.md","Pause syncing of a data source","","User, Admin"
"./help/search-social-commerce/admin/data-sources/data-source-reauthenticate.md","Reauthenticate a [!DNL Google Analytics] data source","","User, Admin"
"./help/search-social-commerce/admin/data-sources/data-source-settings.md","'[!DNL Google Analytics] data source settings'","","User, Admin"
"./help/search-social-commerce/admin/data-sources/data-source-ga-metrics.md","Available [!DNL Google Analytics] metrics","","User, Admin"
"./help/search-social-commerce/admin/transaction-properties/transaction-property-about.md","About managing an advertiser's transaction properties","",""
"./help/search-social-commerce/admin/transaction-properties/transaction-property-view-tracked.md","View the transaction properties tracked for an advertiser","",""
"./help/search-social-commerce/admin/transaction-properties/transaction-property-edit-available.md","Change the transaction properties available in management views and reports","",""
"./help/search-social-commerce/admin/transaction-properties/transaction-property-edit-display-name.md","Change the display name for a transaction property","",""
"help/search-social-commerce/get-help.md","Get help","",""
"help/search-social-commerce/glossary.md","Glossary","",""
